sequence_id	sequence_sha256	sequence_length	pf00741_status	pf00741_score	pf00741_sequence_score	pf00741_coverage	best_family	best_family_score	second_family	second_family_score	family_margin	best_model_coverage	best_query_coverage	family_status	classification_reason	gvpa_score	gvpj_score	hmm_family_status	similarity_best_family	similarity_best_reference	similarity_effective_identity	similarity_query_coverage	similarity_target_coverage	similarity_second_family	similarity_second_identity	similarity_margin	control_type	expected_family	fold	parent_id
nat_7bdfaf160f3bdc576512	7bdfaf160f3bdc576512a487a06fd6e71beb34681faffcfaaf0c826f0e85d556	86	pass	36.1	36.8	1.0			gvpj	36.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	26.8	36.7	unsupported	gvpj	nat_fa3dad0f82d10d14690c	0.6086956521739131	0.9418604651162791	0.8369565217391305				natural_heldout	gvpj	2	nat_7bdfaf160f3bdc576512
nat_2c690256fac6daa57125	2c690256fac6daa57125868607203e2f7680f17fbf31d33781eb3122c790fe03	86	pass	54.6	55.0	1.0	gvpa	120.5	gvpj	51.2	69.3	0.6086956521739131	0.813953488372093	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	120.5	51.2	supported_gvpa	gvpa	nat_34624fdc2470cd5a2bf3	0.627906976744186	0.7209302325581395	0.8378378378378378	gvpj	0.6162790697674418	0.011627906976744207	natural_heldout	gvpj	2	nat_2c690256fac6daa57125
nat_6beaed64ee52af83e50c	6beaed64ee52af83e50cb866f75dbc1703267a6ddc1188972986d70531fc7c90	86	pass	47.0	47.3	0.9743589743589743			gvpa	94.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	94.4	47.0	unsupported	gvpa	nat_5db4631b2c67ffc9f980	0.46511627906976744	0.7906976744186046	0.8690476190476191	gvpj	0.41964285714285715	0.045473421926910285	natural_heldout	gvpj	2	nat_6beaed64ee52af83e50c
nat_9a422dac16c32cad3bba	9a422dac16c32cad3bba1cf55847ffb0a439ee2bdde2aeb4aaa92c60c99aba1f	86	pass	53.1	53.4	1.0	gvpj	47.0	gvpa	37.3	9.700000000000003	0.6728971962616822	0.8023255813953488	gvpa_gvpj_ambiguous	insufficient_competitive_margin	37.3	47.0	gvpa_gvpj_ambiguous	gvpj	nat_ad1ac7e11fe15e3670a1	0.6744186046511628	1.0	1.0	gvpa	0.2826086956521739	0.3918099089989889	natural_heldout	gvpj	2	nat_9a422dac16c32cad3bba
nat_8fc3a32e7b76288cb25f	8fc3a32e7b76288cb25f7c2b49c21459c1a2827d989c0ff2e951845fdb99c9d6	85	pass	58.5	58.8	1.0			gvpj	43.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	31.3	43.8	unsupported	gvpj	nat_5a279e932ed0a8a3b9fa	0.47058823529411764	0.8117647058823529	0.8095238095238095	gvpa	0.29411764705882354	0.1764705882352941	natural_heldout	gvpj	2	nat_8fc3a32e7b76288cb25f
nat_65814e7d7b7cf9390874	65814e7d7b7cf93908742adcdf4153b68feb9764f7c02ac71203a265de8f7081	85	pass	53.2	53.7	1.0			gvpj	46.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	18.2	46.3	unsupported									natural_heldout	gvpj	2	nat_65814e7d7b7cf9390874
nat_b65584b455da6ddf1098	b65584b455da6ddf10983bfe1ea7e83e296c7b58eedaec3f39b315e0e0a5bdba	85	pass	54.5	54.8	1.0			gvpj	36.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	16.7	36.4	unsupported	gvpj	nat_8461ba422af788cc84f8	0.49411764705882355	0.7764705882352941	0.825	gvpa	0.27586206896551724	0.2182555780933063	natural_heldout	gvpj	2	nat_b65584b455da6ddf1098
nat_fe204662a53e33e47edd	fe204662a53e33e47eddf18528d3455f1e0ddb0c0373646194fb0c16e89426db	85	fail			0.0	gvpk	48.2	gvpa	1.0	47.2	0.6071428571428571	0.8	other_gvp	competitive_gvpk_support;competitive_sequence_agreement	1.0	0.7	other_gvp	gvpk	nat_83b5a7fbdc055a7e6548	0.6470588235294118	0.8	0.8192771084337349				natural_heldout	gvpk	2	nat_fe204662a53e33e47edd
nat_78e92a5884209d4e3a56	78e92a5884209d4e3a565d8d905a7bba0c778b2acfe0d67592afe3993c0d585f	85	fail			0.0	gvpv	47.6	gvpg	2.6	45.0	0.9306930693069307	0.9529411764705882	other_gvp	competitive_gvpv_support;competitive_sequence_agreement			other_gvp	gvpv	nat_8110e8011a6d8e0e31e9	0.5454545454545454	1.0	1.0				natural_heldout	gvpv	2	nat_78e92a5884209d4e3a56
nat_c8771a5c10fa1c296db8	c8771a5c10fa1c296db82eb6de926bc373e3b8614b4e12b6b71cc8f4a9c60d56	85	fail			0.0	gvpv	53.6	gvpk	2.8	50.800000000000004	0.9108910891089109	0.9411764705882353	other_gvp	competitive_gvpv_support;competitive_sequence_agreement			other_gvp	gvpv	nat_9295f767a32dcface418	0.550561797752809	1.0	1.0				natural_heldout	gvpv	2	nat_c8771a5c10fa1c296db8
nat_59ebab222d7c72ba71eb	59ebab222d7c72ba71eb915228c3b1fcbbc5aa196e21de3cf24abdd37dfe6251	84	pass	42.9	43.2	0.9743589743589743			gvpj	38.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	14.1	38.3	unsupported	gvpj	nat_20d82ee5bd334e9e87ab	0.6190476190476191	0.8214285714285714	0.8552631578947368				natural_heldout	gvpj	2	nat_59ebab222d7c72ba71eb
nat_ff6380bfdca9331d95d6	ff6380bfdca9331d95d63e48e67b5eeacb28cb32b34025c71372f668071506e1	84	pass	37.8	38.1	0.9487179487179487			gvpj	21.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	10.8	21.7	unsupported									natural_heldout	gvpj	2	nat_ff6380bfdca9331d95d6
nat_40291105c4e4262229bd	40291105c4e4262229bdc2ba65e5ec69e78d2b8887519d0288a34f3feecbd4f1	84	pass	54.7	55.1	1.0	gvpa	120.8	gvpj	51.3	69.5	0.6347826086956522	0.8690476190476191	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	120.8	51.3	supported_gvpa	gvpj	nat_8892cc08df511f644bcf	0.6666666666666666	0.7142857142857143	0.821917808219178	gvpa	0.6428571428571429	0.023809523809523725	natural_heldout	gvpj	2	nat_40291105c4e4262229bd
nat_1c11fdd132ba32e51d7d	1c11fdd132ba32e51d7d145dcca122dcad42267b263d4cfe7d7d5d15e962d1e2	84	fail			0.0	gvpv	49.7	gvpk	5.7	44.0	0.9900990099009901	0.9880952380952381	other_gvp	competitive_gvpv_support;competitive_sequence_agreement			other_gvp	gvpv	nat_6b6005bad0dd4948a190	0.5842696629213483	1.0	1.0				natural_heldout	gvpv	2	nat_1c11fdd132ba32e51d7d
nat_92899af89be9c12f869e	92899af89be9c12f869e4e70a6f776402992fb084543c6b93cf9be776de3d175	84	fail			0.0	gvpf	142.7	gvpg	129.7	13.0	0.9880952380952381	0.9880952380952381	other_gvp	competitive_gvpf_support;competitive_sequence_agreement	0.7	0.0	other_gvp	gvpf	nat_21ce4c05e2c1231a2b33	0.75	1.0	1.0	gvpg	0.6785714285714286	0.0714285714285714	natural_heldout	gvpf	2	nat_92899af89be9c12f869e
nat_fe4d20702bf334b6ba14	fe4d20702bf334b6ba1453173fab10932718d165eae4d9d5a34c5f179cbd1b42	84	fail			0.0	gvpf	145.3	gvpg	132.0	13.300000000000011	1.0	1.0	other_gvp	competitive_gvpf_support;competitive_sequence_agreement	0.1	2.5	other_gvp	gvpf	nat_b9a3d3a346b0bcc296b5	0.8333333333333334	1.0	1.0	gvpg	0.6666666666666666	0.16666666666666674	natural_heldout	gvpf	2	nat_fe4d20702bf334b6ba14
nat_d529a4dd5362b300ea01	d529a4dd5362b300ea0199519e50b0b3109c206c9cc0ed2b85c12b6c62285cd1	84	fail			0.0	gvpf	144.9	gvpg	132.2	12.700000000000017	0.9880952380952381	0.9880952380952381	other_gvp	competitive_gvpf_support;competitive_sequence_agreement		1.1	other_gvp	gvpf	nat_21ce4c05e2c1231a2b33	0.8571428571428571	1.0	1.0	gvpg	0.6666666666666666	0.19047619047619047	natural_heldout	gvpf	2	nat_d529a4dd5362b300ea01
nat_1be8da2500a3aec3282a	1be8da2500a3aec3282a4e999cd4a8a0cc67437c442891b06ae7cc600e94bde7	84	fail			0.0	gvpg	131.0	gvpf	110.5	20.5	0.9879518072289156	0.9761904761904762	other_gvp	competitive_gvpg_support;competitive_sequence_agreement	0.6		other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.6666666666666666	0.9761904761904762	0.9879518072289156	gvpf	0.5952380952380952	0.0714285714285714	natural_heldout	gvpg	2	nat_1be8da2500a3aec3282a
nat_d9f4961baff7df57d2fd	d9f4961baff7df57d2fd860001c140ced554842bc90287b6dae8c6978bc0ca18	84	fail			0.0	gvpg	129.8	gvpf	118.1	11.700000000000017	1.0	1.0	other_gvp	competitive_gvpg_support;competitive_sequence_agreement	0.0	0.5	other_gvp	gvpg	nat_9ec14e80a2c82af4533c	0.7976190476190477	1.0	1.0				natural_heldout	gvpg	2	nat_d9f4961baff7df57d2fd
nat_c4a69bd076e3206cdf7d	c4a69bd076e3206cdf7d63bb7d9c47f0106ce08d7796ab89fef00a423f5648a8	84	fail			0.0	gvpg	126.0	gvpf	115.9	10.099999999999994	1.0	0.9880952380952381	other_gvp	competitive_gvpg_support;competitive_sequence_agreement			other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.6785714285714286	0.9761904761904762	0.9879518072289156	gvpf	0.5977011494252874	0.0808702791461412	natural_heldout	gvpg	2	nat_c4a69bd076e3206cdf7d
nat_a3571b1c51affce50627	a3571b1c51affce506273b98ca0855971ab80380187d3b485f66565e6374ee0b	84	fail			0.0	gvpg	128.5	gvpf	118.4	10.099999999999994	1.0	0.9880952380952381	other_gvp	competitive_gvpg_support;competitive_sequence_agreement	0.2		other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.6904761904761905	0.9761904761904762	0.9879518072289156	gvpf	0.632183908045977	0.05829228243021345	natural_heldout	gvpg	2	nat_a3571b1c51affce50627
nat_c1fe0a4a727199d7f1bd	c1fe0a4a727199d7f1bd6e6df60de84313309f10e2d67f78080f5f5098b8b39a	84	fail			0.0	gvpg	125.9	gvpf	116.8	9.100000000000009	1.0	1.0	unsupported	insufficient_competitive_margin	0.0	0.4	unsupported	gvpg	nat_9ec14e80a2c82af4533c	0.8928571428571429	1.0	1.0				natural_heldout	gvpg	2	nat_c1fe0a4a727199d7f1bd
nat_b73460f69f417dd9c10a	b73460f69f417dd9c10a3961cba334591a71db42d0fc2cdd17035817a3b5f256	84	fail			0.0	gvpg	129.9	gvpf	112.8	17.10000000000001	0.9879518072289156	0.9761904761904762	other_gvp	competitive_gvpg_support;competitive_sequence_agreement	0.2	0.6	other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.7023809523809523	0.9761904761904762	0.9879518072289156	gvpf	0.5952380952380952	0.1071428571428571	natural_heldout	gvpg	2	nat_b73460f69f417dd9c10a
nat_cc09b951685ac0c5b5b6	cc09b951685ac0c5b5b6a44788454a4a7c13afc946fcee0d89abff1244b1613f	83	pass	56.0	56.3	1.0			gvpj	47.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	26.2	47.1	unsupported	gvpj	nat_0927b476e8bc6daa04d9	0.37349397590361444	0.7349397590361446	0.7567567567567568				natural_heldout	gvpj	2	nat_cc09b951685ac0c5b5b6
nat_517193d41961ed2ef463	517193d41961ed2ef4635207458be57750be900af94457574a978420387e427a	83	pass	41.4	41.8	0.8461538461538461			gvpj	32.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	8.0	32.2	unsupported	gvpj	nat_b5d750fdff6867b5af57	0.5180722891566265	0.7590361445783133	0.7866666666666666				natural_heldout	gvpj	2	nat_517193d41961ed2ef463
nat_adbccafe282c78df56d1	adbccafe282c78df56d1ceaceb78c45c51ed73297a4d7cacf1130cdfeb674238	83	pass	49.3	50.0	1.0			gvpa	105.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	105.5	44.9	unsupported	gvpa	nat_3efb93524692f0b96dfa	0.6162790697674418	0.9879518072289156	0.9302325581395349	gvpj	0.6024096385542169	0.013869431213224925	natural_heldout	gvpj	2	nat_adbccafe282c78df56d1
nat_165370dde2f43a2ea77b	165370dde2f43a2ea77bcff31343ff7db84a6d52ebc30e8617d249dcf5dd42a5	83	fail			0.0	gvpg	132.6	gvpf	110.6	22.0	1.0	1.0	other_gvp	competitive_gvpg_support;competitive_sequence_agreement		0.0	other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.7228915662650602	1.0	1.0	gvpf	0.5833333333333334	0.13955823293172687	natural_heldout	gvpg	2	nat_165370dde2f43a2ea77b
nat_bb8bd68fa8e0bdf188b8	bb8bd68fa8e0bdf188b89fd67b67a59298f1cf0fcff7f775993e4e452f61e94d	83	fail			0.0	gvpg	120.3	gvpf	101.2	19.099999999999994	1.0	1.0	unsupported	competitive_gvpg_support;insufficient_sequence_competitive_margin			other_gvp	gvpg	nat_c369e87f87b6a7dd6238	0.6309523809523809	1.0	1.0	gvpf	0.5952380952380952	0.0357142857142857	natural_heldout	gvpg	2	nat_bb8bd68fa8e0bdf188b8
nat_6d501cf3ce1b8e6a1e66	6d501cf3ce1b8e6a1e6676403b05cedc3fe6dd7150f5a614fd191ccfa8676287	83	fail			0.0	gvpg	135.6	gvpf	119.9	15.699999999999989	1.0	1.0	other_gvp	competitive_gvpg_support;competitive_sequence_agreement			other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.7349397590361446	1.0	1.0	gvpf	0.6309523809523809	0.10398737808376368	natural_heldout	gvpg	2	nat_6d501cf3ce1b8e6a1e66
nat_504214d77faf9ddeefbb	504214d77faf9ddeefbb50fc999caffd95a13c1c960420a81cd8d9e5eccc7d22	83	fail			0.0	gvpg	127.6	gvpf	126.4	1.1999999999999886	0.9879518072289156	0.9879518072289156	unsupported	insufficient_competitive_margin		0.2	unsupported	gvpg	nat_2ebca5fc1ab074750689	0.6626506024096386	0.9879518072289156	0.9879518072289156	gvpf	0.6428571428571429	0.019793459552495674	natural_heldout	gvpg	2	nat_504214d77faf9ddeefbb
nat_76bd47c3dff544aa7f3b	76bd47c3dff544aa7f3b3dc79ff6fa697dc6c7288f9b3f3b7ad5c3e158d85353	83	fail			0.0	gvpg	133.3	gvpf	114.7	18.60000000000001	0.9879518072289156	0.9879518072289156	unsupported	competitive_gvpg_support;insufficient_sequence_competitive_margin	0.4	0.4	other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.6746987951807228	0.9879518072289156	0.9879518072289156	gvpf	0.6666666666666666	0.008032128514056214	natural_heldout	gvpg	2	nat_76bd47c3dff544aa7f3b
nat_eefbcc5767c120619040	eefbcc5767c1206190409ffa637eb3d7e3ac13b70dc2de6d95a8bb2b7b4d4ef9	83	fail			0.0	gvpg	129.6	gvpf	116.8	12.799999999999997	1.0	1.0	other_gvp	competitive_gvpg_support;competitive_sequence_agreement	0.7	1.3	other_gvp	gvpg	nat_5c7668a9826293f7f394	0.7951807228915663	1.0	1.0	gvpf	0.5903614457831325	0.20481927710843373	natural_heldout	gvpg	2	nat_eefbcc5767c120619040
nat_575d455e710e37b166bf	575d455e710e37b166bf825060520edeb5d3b116c259666ef8b04ee0097aaae8	83	fail			0.0	gvpg	128.8	gvpf	123.8	5.000000000000014	1.0	1.0	unsupported	insufficient_competitive_margin	0.2	0.4	unsupported	gvpg	nat_e40d3b614313d5e855db	0.6666666666666666	1.0	1.0	gvpf	0.6428571428571429	0.023809523809523725	natural_heldout	gvpg	2	nat_575d455e710e37b166bf
nat_ceedf3da692b323fb6cd	ceedf3da692b323fb6cdaf94fe2501ccd5fd9eaa4e5f3cd41b4261f93972bbae	83	fail			0.0	gvpg	116.1	gvpf	100.3	15.799999999999997	1.0	1.0	unsupported	competitive_gvpg_support;insufficient_covered_reference_similarity	0.1	0.4	other_gvp									natural_heldout	gvpg	2	nat_ceedf3da692b323fb6cd
nat_dbc1c002e29cf315f4b5	dbc1c002e29cf315f4b5aee958e732c1dcd6dca683da2754c6753ac70bc52e42	83	fail			0.0	gvpg	117.9	gvpf	111.0	6.900000000000006	1.0	1.0	unsupported	insufficient_competitive_margin			unsupported	gvpg	nat_d0e2c9c28723db140ef6	0.8313253012048193	1.0	1.0	gvpf	0.6190476190476191	0.21227768215720022	natural_heldout	gvpg	2	nat_dbc1c002e29cf315f4b5
nat_90b0b029f6d1842c7a1c	90b0b029f6d1842c7a1cf7fcfa05aa7ce30752c47f357e1776c8a93cf6f6988a	83	fail			0.0	gvpg	137.4	gvpf	127.0	10.400000000000006	1.0	1.0	unsupported	competitive_gvpg_support;insufficient_sequence_competitive_margin		1.2	other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.6867469879518072	1.0	1.0	gvpf	0.6785714285714286	0.008175559380378616	natural_heldout	gvpg	2	nat_90b0b029f6d1842c7a1c
nat_21ab82e3101cd9bff5e5	21ab82e3101cd9bff5e50dc04c6083485cd851d852046eeae4b782c38e92e49d	83	fail			0.0	gvpg	129.6	gvpf	120.4	9.199999999999989	1.0	1.0	unsupported	insufficient_competitive_margin			unsupported	gvpg	nat_abb7c09a936c01a73080	0.7590361445783133	1.0	1.0	gvpf	0.6024096385542169	0.15662650602409633	natural_heldout	gvpg	2	nat_21ab82e3101cd9bff5e5
nat_a5318d3663daa1e5ee23	a5318d3663daa1e5ee23a4a58500e683cf693fb2811eb83f18753f385426882d	83	fail			0.0	gvpg	130.0	gvpf	108.7	21.299999999999997	1.0	1.0	other_gvp	competitive_gvpg_support;competitive_sequence_agreement		0.1	other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.6867469879518072	1.0	1.0	gvpf	0.5833333333333334	0.10341365461847385	natural_heldout	gvpg	2	nat_a5318d3663daa1e5ee23
nat_2726d22ebeb8d26c79ba	2726d22ebeb8d26c79bac76feba4659206364346e19144826ac98deaf02ad84e	83	fail			0.0	gvpg	132.4	gvpf	119.7	12.700000000000003	1.0	1.0	other_gvp	competitive_gvpg_support;competitive_sequence_agreement	1.5	2.3	other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.6867469879518072	1.0	1.0	gvpf	0.6190476190476191	0.06769936890418815	natural_heldout	gvpg	2	nat_2726d22ebeb8d26c79ba
nat_45b22f50bea29121c3a5	45b22f50bea29121c3a5e8b646b9405a02360c56d9d012a1b4a6c0d046163020	83	fail			0.0	gvpg	110.9	gvpf	94.6	16.30000000000001	1.0	1.0	unsupported	competitive_gvpg_support;insufficient_covered_reference_similarity		0.1	other_gvp									natural_heldout	gvpg	2	nat_45b22f50bea29121c3a5
nat_0fa964bd081fca56521b	0fa964bd081fca56521bff5b01033ca036aa7e979fd75c4f8ae7c58f8c2a54a2	83	fail			0.0	gvpg	131.9	gvpf	119.0	12.900000000000006	1.0	1.0	other_gvp	competitive_gvpg_support;competitive_sequence_agreement	0.1	2.0	other_gvp	gvpg	nat_2317929bd5b9bea26c5e	0.6987951807228916	1.0	1.0	gvpf	0.6190476190476191	0.07974756167527253	natural_heldout	gvpg	2	nat_0fa964bd081fca56521b
nat_5fba4ec9aa874b4658b9	5fba4ec9aa874b4658b98315ae253e63fab9e365a922e6c02d5266331fcc0ae9	83	fail			0.0	gvpg	117.2	gvpf	100.4	16.799999999999997	1.0	1.0	unsupported	competitive_gvpg_support;insufficient_covered_reference_similarity		0.1	other_gvp									natural_heldout	gvpg	2	nat_5fba4ec9aa874b4658b9
nat_0d266ce45b1a72db8115	0d266ce45b1a72db8115b2f74d4128272f34a37584a47c012e3c858eb7a356ef	82	pass	50.9	51.3	0.9743589743589743			gvpj	37.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	14.4	37.9	unsupported	gvpj	nat_ceadeb61c495acb2e73a	0.6588235294117647	0.926829268292683	0.8823529411764706				natural_heldout	gvpj	2	nat_0d266ce45b1a72db8115
nat_c629afbe950804b62ed5	c629afbe950804b62ed5071c35af46364107953a829d3c90036d27d4fbd5af17	82	pass	54.8	55.1	1.0			gvpa	119.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	119.2	50.5	unsupported	gvpj	nat_8892cc08df511f644bcf	0.7317073170731707	0.7804878048780488	0.8767123287671232	gvpa	0.6951219512195121	0.03658536585365857	natural_heldout	gvpj	2	nat_c629afbe950804b62ed5
nat_b517a54b2425b7fab44e	b517a54b2425b7fab44e8532da5abe838432a97470e0e93389ad2f5d8646fb31	82	pass	41.5	41.9	0.9487179487179487			gvpj	32.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	27.2	32.4	unsupported									natural_heldout	gvpj	2	nat_b517a54b2425b7fab44e
nat_99f9c082fc6d7119274b	99f9c082fc6d7119274bea809acb6f5d30d7226ab23d31f794e6340d3c9d8323	82	pass	47.5	47.8	0.9743589743589743			gvpj	37.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	23.5	37.5	unsupported	gvpj	nat_2d9f554b7cf506370a12	0.6951219512195121	0.9878048780487805	0.9873417721518988	gvpa	0.2808988764044944	0.41422307481501774	natural_heldout	gvpj	2	nat_99f9c082fc6d7119274b
nat_e026213b5b86b7c3c817	e026213b5b86b7c3c8177f4b74a86e07a6c56d7d01286fc4ab7298ad58e99c01	82	pass	53.8	54.2	1.0			gvpa	121.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	121.8	51.4	unsupported	gvpj	nat_8892cc08df511f644bcf	0.7439024390243902	0.8048780487804879	0.9041095890410958	gvpa	0.7439024390243902	0.0	natural_heldout	gvpj	2	nat_e026213b5b86b7c3c817
nat_15354eea3b71e93dc2d8	15354eea3b71e93dc2d854697163ec5898fedcaf2132c3277b00a77cc5637ce3	82	pass	44.2	44.8	0.9487179487179487			gvpj	38.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	27.0	38.7	unsupported									natural_heldout	gvpj	2	nat_15354eea3b71e93dc2d8
nat_310001c53513ca67a4e6	310001c53513ca67a4e66cf2db3007b960492b6331c7183bdb080f51aaea8c7e	81	pass	50.6	50.9	1.0			gvpj	43.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	18.6	43.2	unsupported	gvpj	nat_fdd3e74cd40aa7354461	0.5679012345679012	0.8888888888888888	0.8875				natural_heldout	gvpj	2	nat_310001c53513ca67a4e6
nat_76425a53078630280b17	76425a53078630280b174c6637b24e671276e3b36cc35ef066b4e1f7d889b386	81	pass	45.5	45.8	0.9743589743589743			gvpj	40.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	16.0	40.1	unsupported	gvpj	nat_2d9f554b7cf506370a12	0.7283950617283951	1.0	1.0				natural_heldout	gvpj	2	nat_76425a53078630280b17
nat_625c344a404a2166e253	625c344a404a2166e2532c98eab2385b468aef9f6c2aa18ac6f05a438dd182c1	81	fail			0.0	gvpv	32.0	gvpf	1.6	30.4	0.8217821782178217	0.8518518518518519	other_gvp	competitive_gvpv_support;competitive_sequence_agreement			other_gvp	gvpv	nat_603bcb0aa2df54c41390	0.5679012345679012	1.0	1.0				natural_heldout	gvpv	2	nat_625c344a404a2166e253
nat_5a7b283fcc1aa481a002	5a7b283fcc1aa481a00209c5abf8e67e97a5bf609b7e190d59c9b480f1f46c7d	80	pass	47.6	47.9	0.9743589743589743			gvpj	36.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	20.6	36.8	unsupported	gvpj	nat_2d9f554b7cf506370a12	0.725	1.0	1.0	gvpa	0.2765957446808511	0.4484042553191489	natural_heldout	gvpj	2	nat_5a7b283fcc1aa481a002
nat_f73328bbfd200202daff	f73328bbfd200202dafff40cc44d6c5f8da18334fa602554a3ffd61a2081362a	80	pass	51.2	51.6	1.0			gvpa	115.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	115.8	47.7	unsupported	gvpa	nat_54d4cabb25e375c2e308	0.7375	0.875	0.9090909090909091	gvpj	0.725	0.012500000000000067	natural_heldout	gvpj	2	nat_f73328bbfd200202daff
nat_64414e6d3eb28c6a80e0	64414e6d3eb28c6a80e01ef96d86ab0d257cc5c4e037f590495eac11350411ec	80	pass	45.5	45.8	0.9743589743589743			gvpj	40.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	14.4	40.7	unsupported	gvpj	nat_2d9f554b7cf506370a12	0.725	0.9625	0.9746835443037974				natural_heldout	gvpj	2	nat_64414e6d3eb28c6a80e0
nat_19241b5ae6f8f8136488	19241b5ae6f8f8136488fd8ce904e4e82bed9884198ab625647292aec54e0cb7	80	pass	54.9	55.3	1.0			gvpa	118.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	118.2	51.3	unsupported	gvpa	nat_ccf96d6a6ed62483f79a	0.75	0.9	1.0	gvpj	0.7375	0.012499999999999956	natural_heldout	gvpj	2	nat_19241b5ae6f8f8136488
nat_0e5ce9bab742d3b19084	0e5ce9bab742d3b1908490961184ec8fa211b9949dce941e40c425ee9e1b62e5	79	pass	45.6	45.8	0.9743589743589743			gvpj	37.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	12.9	37.3	unsupported	gvpj	nat_2d9f554b7cf506370a12	0.7468354430379747	0.9873417721518988	0.9873417721518988				natural_heldout	gvpj	2	nat_0e5ce9bab742d3b19084
nat_bc0dc31c406bce90747d	bc0dc31c406bce90747d0bb33e312de13b66edcbe2ccd0c4bc2455d5518082aa	79	pass	52.5	53.0	1.0			gvpa	83.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	83.2	42.1	unsupported	gvpa	nat_62e969f9025127736826	0.45569620253164556	0.8227848101265823	0.8666666666666667	gvpj	0.3670886075949367	0.08860759493670883	natural_heldout	gvpj	2	nat_bc0dc31c406bce90747d
nat_b68be2c15bf9363e43d2	b68be2c15bf9363e43d2c0c3e11ba159dd20708092e0854978fe90e2ba3bf363	79	pass	54.9	55.2	1.0			gvpa	120.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	120.0	50.5	unsupported	gvpa	nat_ccf96d6a6ed62483f79a	0.759493670886076	0.9113924050632911	1.0	gvpj	0.7468354430379747	0.012658227848101333	natural_heldout	gvpj	2	nat_b68be2c15bf9363e43d2
nat_4072fb75166ef38f260c	4072fb75166ef38f260c9714a96b917f8a8649d8d778ea0d00aaa97a790a37a5	79	pass	42.6	43.1	1.0			gvpj	41.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	26.1	41.7	unsupported									natural_heldout	gvpj	2	nat_4072fb75166ef38f260c
nat_9114ed5c98a66ed29c8f	9114ed5c98a66ed29c8f071e7b3f5bc6f6e4cb0ddda726d81a2574e1e0ef85f1	78	pass	49.9	50.2	1.0			gvpj	47.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	20.9	47.9	unsupported									natural_heldout	gvpj	2	nat_9114ed5c98a66ed29c8f
nat_010082680009eecfac60	010082680009eecfac607f80553bdcef8c6a1199bd941d889cc0649b735cf362	78	pass	50.3	50.6	1.0	gvpj	49.9	gvpa	23.6	26.299999999999997	0.6074766355140186	0.8717948717948718	other_gvp	competitive_gvpj_support;competitive_sequence_agreement	23.6	49.9	other_gvp	gvpj	nat_30a43eef2b89a9b85418	0.6025641025641025	0.9358974358974359	0.9864864864864865				natural_heldout	gvpj	2	nat_010082680009eecfac60
nat_44e982d9a4f9a97a0d13	44e982d9a4f9a97a0d13c2f76301d574777ddbbf642614f21aab14466d71879d	78	pass	54.9	55.3	1.0	gvpa	122.8	gvpj	51.3	71.5	0.6	0.8846153846153846	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	122.8	51.3	supported_gvpa	gvpj	nat_26bed164289c66a8ab62	0.782051282051282	0.9102564102564102	0.9726027397260274	gvpa	0.7692307692307693	0.012820512820512775	natural_heldout	gvpj	2	nat_44e982d9a4f9a97a0d13
