reference_id	source_path	source_id	source_header	sequence_sha256	length	accepted	unique_representative	status
nat_754029d7fdddcf0dda8b	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_754029d7fdddcf0dda8b	nat_754029d7fdddcf0dda8b	754029d7fdddcf0dda8b015b10b770c0008b645dbb85625039485f8277785d13	147	True	True	prevalidated_reference_input
nat_65c51b0fd105cce694ee	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_65c51b0fd105cce694ee	nat_65c51b0fd105cce694ee	65c51b0fd105cce694eed49b439146435ebb1a08266d1e0993f7209e52213395	150	True	True	prevalidated_reference_input
nat_3d9edce97c58d4805f58	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_3d9edce97c58d4805f58	nat_3d9edce97c58d4805f58	3d9edce97c58d4805f58219bd99dd9c4a329696adfbb02a5c8e29fb166a6f2e4	152	True	True	prevalidated_reference_input
nat_e8032b7ad48d42a9adf3	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_e8032b7ad48d42a9adf3	nat_e8032b7ad48d42a9adf3	e8032b7ad48d42a9adf341dc5b56f9a1336c504eaf87c101307c80ef7dbc1f68	135	True	True	prevalidated_reference_input
nat_e62ac75b3affa97a2f5a	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_e62ac75b3affa97a2f5a	nat_e62ac75b3affa97a2f5a	e62ac75b3affa97a2f5aff1f1d462b17657ce662836aa9235041d53281de2dc4	151	True	True	prevalidated_reference_input
nat_0ccad4d436403131ae6a	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_0ccad4d436403131ae6a	nat_0ccad4d436403131ae6a	0ccad4d436403131ae6a894a73ced6b99066d09e653accf28c91d02a61204d81	135	True	True	prevalidated_reference_input
nat_c730fb33477ca08f29e8	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_c730fb33477ca08f29e8	nat_c730fb33477ca08f29e8	c730fb33477ca08f29e8cbf859a237dc5790d467c07f2d7ec5e06e070d8eaff6	153	True	True	prevalidated_reference_input
nat_c0749f9d4ae82bdc9955	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_c0749f9d4ae82bdc9955	nat_c0749f9d4ae82bdc9955	c0749f9d4ae82bdc99555b501d74c198148ce13a1ab3df22c693a7b377bcabb6	154	True	True	prevalidated_reference_input
nat_945d9af2ef988f085e3c	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_945d9af2ef988f085e3c	nat_945d9af2ef988f085e3c	945d9af2ef988f085e3ce7edb7b4de3dda976a89f6d93d97b5eab1c95ff47e23	151	True	True	prevalidated_reference_input
nat_25e53f7654eeb15d035e	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_25e53f7654eeb15d035e	nat_25e53f7654eeb15d035e	25e53f7654eeb15d035efa89ea5ba9943e3d7876da6919025fde4eac14cfb3c9	156	True	True	prevalidated_reference_input
nat_db787bdce100ebe0b52f	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_db787bdce100ebe0b52f	nat_db787bdce100ebe0b52f	db787bdce100ebe0b52fc38bb0155a3ad5f1651f4b14e266522119f6fb676e1f	137	True	True	prevalidated_reference_input
nat_038b08407425f0209cdb	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_038b08407425f0209cdb	nat_038b08407425f0209cdb	038b08407425f0209cdb96cc36e42259071302c926fe63bba6c5ab699b4b4051	157	True	True	prevalidated_reference_input
nat_a8224f75d4d10d7151b8	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_a8224f75d4d10d7151b8	nat_a8224f75d4d10d7151b8	a8224f75d4d10d7151b8627a5242efdf0753354ffb996ca0fbb77b8351a7de4f	149	True	True	prevalidated_reference_input
nat_0942555d17806690a15c	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_0942555d17806690a15c	nat_0942555d17806690a15c	0942555d17806690a15c355f4e1761c5e2dda87e2d17c83e509389ac7c0876bb	148	True	True	prevalidated_reference_input
nat_c74d6e1106797b3a3d0f	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_c74d6e1106797b3a3d0f	nat_c74d6e1106797b3a3d0f	c74d6e1106797b3a3d0f9f32beed9effd36b7ae2b05c5bc6ecb844e804aec026	133	True	True	prevalidated_reference_input
nat_ab559af1ffee249b9549	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_ab559af1ffee249b9549	nat_ab559af1ffee249b9549	ab559af1ffee249b9549b06b7a0e03f68bf19bc47a00652b59719583773bf401	155	True	True	prevalidated_reference_input
nat_e10062d88e50908c95d3	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_e10062d88e50908c95d3	nat_e10062d88e50908c95d3	e10062d88e50908c95d32467f65133028c80139484c803365c9bce8aea466500	135	True	True	prevalidated_reference_input
nat_84b5083183d75de0f365	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_84b5083183d75de0f365	nat_84b5083183d75de0f365	84b5083183d75de0f365a2ef8890f4d0856d6028e68b24f4ba69d2ae8f2cf419	154	True	True	prevalidated_reference_input
nat_25ee00a9c2b4e74f79dd	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_25ee00a9c2b4e74f79dd	nat_25ee00a9c2b4e74f79dd	25ee00a9c2b4e74f79dddf96434d433971716d5f11893c48c16e2298f089d9f2	155	True	True	prevalidated_reference_input
nat_31b4ab378929e0c134fa	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_31b4ab378929e0c134fa	nat_31b4ab378929e0c134fa	31b4ab378929e0c134fa3e30ad8dc9c132145ff4ebd41c9917a31214252630f2	155	True	True	prevalidated_reference_input
nat_619107fa48650be1a768	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_619107fa48650be1a768	nat_619107fa48650be1a768	619107fa48650be1a768db3b7104edc348599f6ebace7a8862224cf94c9fe4bd	156	True	True	prevalidated_reference_input
nat_2f6261679e76a403b7de	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_2f6261679e76a403b7de	nat_2f6261679e76a403b7de	2f6261679e76a403b7de70718aabc364a5318a12e13b4dedc055c65f2350fec9	156	True	True	prevalidated_reference_input
nat_cbdc755c61207d00c902	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_cbdc755c61207d00c902	nat_cbdc755c61207d00c902	cbdc755c61207d00c902ba0c1788c6a05ea2d6e169819de36a5b18ba9a3eba03	151	True	True	prevalidated_reference_input
nat_d565583d15eb6f192c57	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_d565583d15eb6f192c57	nat_d565583d15eb6f192c57	d565583d15eb6f192c5761839f38d47464b1db2d5e7452ae290140b6cf00e933	67	True	True	prevalidated_reference_input
nat_2dee131e85e06a8f9fdd	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_2dee131e85e06a8f9fdd	nat_2dee131e85e06a8f9fdd	2dee131e85e06a8f9fdd1f16d5b875342f538bb1ea66657c2b5608c2e467e2ae	76	True	True	prevalidated_reference_input
nat_bbadf719897c45da08f0	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_bbadf719897c45da08f0	nat_bbadf719897c45da08f0	bbadf719897c45da08f00f3b5f1f3fcf48ea263b44d9048a5714c4e62a107b0c	156	True	True	prevalidated_reference_input
nat_16be3cd3d97ccaa2c7df	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_16be3cd3d97ccaa2c7df	nat_16be3cd3d97ccaa2c7df	16be3cd3d97ccaa2c7df3673a38aba6c6123df942540b93ca25dbb3f21523668	146	True	True	prevalidated_reference_input
nat_13ee99e71183bcf01114	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_13ee99e71183bcf01114	nat_13ee99e71183bcf01114	13ee99e71183bcf0111471c794073cd1a279d137f0bceb4cbb0ebcb2716406cc	156	True	True	prevalidated_reference_input
nat_5c045ab07969cb21b0ad	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_5c045ab07969cb21b0ad	nat_5c045ab07969cb21b0ad	5c045ab07969cb21b0adc650d10e1f76e3eb17c96311c8130658a00ccf3eb10f	142	True	True	prevalidated_reference_input
nat_1ecba3351cb7c8c6d3e7	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_1ecba3351cb7c8c6d3e7	nat_1ecba3351cb7c8c6d3e7	1ecba3351cb7c8c6d3e7ede9054328338a77f37abae1c23858b9814c9ac04ca7	146	True	True	prevalidated_reference_input
nat_234ee7db19bcd2cc0f16	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_234ee7db19bcd2cc0f16	nat_234ee7db19bcd2cc0f16	234ee7db19bcd2cc0f1630cf366548d80bba5a2dc1fe9d0a807aebb36b390595	157	True	True	prevalidated_reference_input
nat_158c0216b95ce3304bfe	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_158c0216b95ce3304bfe	nat_158c0216b95ce3304bfe	158c0216b95ce3304bfed35a0ee8cc2949c56511ab24bda79ffa63f1631f0140	156	True	True	prevalidated_reference_input
nat_6ec46415f5fc553cea18	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_6ec46415f5fc553cea18	nat_6ec46415f5fc553cea18	6ec46415f5fc553cea18aaf0315bbe4de3a8aea445a680c864c8d1790a407c51	152	True	True	prevalidated_reference_input
nat_4b655799ef9e19953b56	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_4b655799ef9e19953b56	nat_4b655799ef9e19953b56	4b655799ef9e19953b56ab1a0b8027da55f99fd77de850a0c270d8016642a5dd	133	True	True	prevalidated_reference_input
nat_8ea71d3ab15e5cf268b1	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_8ea71d3ab15e5cf268b1	nat_8ea71d3ab15e5cf268b1	8ea71d3ab15e5cf268b147f59986a63ab493f41d0036f621f12c8f76f133d967	136	True	True	prevalidated_reference_input
nat_25f8dd28e9511c933322	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_25f8dd28e9511c933322	nat_25f8dd28e9511c933322	25f8dd28e9511c933322c57174f186bc422c18c0e97e640a746de970707bfe66	137	True	True	prevalidated_reference_input
nat_8bfb3056e00dc3525ee8	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_8bfb3056e00dc3525ee8	nat_8bfb3056e00dc3525ee8	8bfb3056e00dc3525ee86889dad6377e8eb6accd3a327a53a7d5801ee1c40850	145	True	True	prevalidated_reference_input
nat_1aeb097a28c863a862e4	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_1aeb097a28c863a862e4	nat_1aeb097a28c863a862e4	1aeb097a28c863a862e47893fba7e73025976bb3a228c4c640b2ef60b1fad365	137	True	True	prevalidated_reference_input
nat_4a95098f433ac14617bc	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_4a95098f433ac14617bc	nat_4a95098f433ac14617bc	4a95098f433ac14617bce2f5f17d41173d4ea0bba8f08c7fcebe4180207e25ec	136	True	True	prevalidated_reference_input
nat_1cc68774b93a831e1a93	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_1cc68774b93a831e1a93	nat_1cc68774b93a831e1a93	1cc68774b93a831e1a935eaf2415c472a5f058450211ee5ed86c0a1037cfc92e	137	True	True	prevalidated_reference_input
nat_baa6b104c739419a55bf	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_baa6b104c739419a55bf	nat_baa6b104c739419a55bf	baa6b104c739419a55bfad93a6f62c8fb45469593f933f4777b8b180196495e1	147	True	True	prevalidated_reference_input
nat_eac8d42dcf851f8eb6d8	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_eac8d42dcf851f8eb6d8	nat_eac8d42dcf851f8eb6d8	eac8d42dcf851f8eb6d8e6d157d9202b4157f06d3f5722da88eec6eb15d21516	154	True	True	prevalidated_reference_input
nat_438c70c6875cb7fc8740	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_438c70c6875cb7fc8740	nat_438c70c6875cb7fc8740	438c70c6875cb7fc8740cef9d78954de9ef17fb674afe443e67ee3f25ab4eb1e	136	True	True	prevalidated_reference_input
nat_495c2735bcdc48076ab6	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_495c2735bcdc48076ab6	nat_495c2735bcdc48076ab6	495c2735bcdc48076ab650d642331359242e43e96bdc724fdf700722933826ad	140	True	True	prevalidated_reference_input
nat_82b87d3bb03732004ea1	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_82b87d3bb03732004ea1	nat_82b87d3bb03732004ea1	82b87d3bb03732004ea1990715264711abd0cd34b6a722226d77d45ff12c49c6	159	True	True	prevalidated_reference_input
nat_43e7561c7d05facf2895	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_43e7561c7d05facf2895	nat_43e7561c7d05facf2895	43e7561c7d05facf2895cca6f3c3c6e2a202e91eb37ce64eb2826529f182a684	140	True	True	prevalidated_reference_input
nat_e1f5f0f2180e18c35aa7	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_e1f5f0f2180e18c35aa7	nat_e1f5f0f2180e18c35aa7	e1f5f0f2180e18c35aa77a97e2118fee01ee32bcec70bfa5e2781b97d1793da7	156	True	True	prevalidated_reference_input
nat_942bc0624c6f9016a403	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_942bc0624c6f9016a403	nat_942bc0624c6f9016a403	942bc0624c6f9016a4036b5d098d15bda7f75fcc9095d79accc6a330fee570d5	135	True	True	prevalidated_reference_input
nat_f4f90ca0708a5faa9c5b	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_f4f90ca0708a5faa9c5b	nat_f4f90ca0708a5faa9c5b	f4f90ca0708a5faa9c5b2bd5ea4357a36aed984fdf2a5337250963afd8b178a6	137	True	True	prevalidated_reference_input
nat_15e32a2edd6bff0d0784	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_15e32a2edd6bff0d0784	nat_15e32a2edd6bff0d0784	15e32a2edd6bff0d07849a52374c60eb3d5bd1d9e3c285f616856865392aa17f	137	True	True	prevalidated_reference_input
nat_0e118acdc2771e80b4ea	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_0e118acdc2771e80b4ea	nat_0e118acdc2771e80b4ea	0e118acdc2771e80b4ea40e4568be213694b4a93066053194c8ff76600b7631d	137	True	True	prevalidated_reference_input
nat_240500bb8aaece16c8a7	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_240500bb8aaece16c8a7	nat_240500bb8aaece16c8a7	240500bb8aaece16c8a75fd1d1cf674532e0e6eb7dfc4d06a226490a7bc70c75	156	True	True	prevalidated_reference_input
nat_93fc211ea4b34cbb8750	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_93fc211ea4b34cbb8750	nat_93fc211ea4b34cbb8750	93fc211ea4b34cbb875026509884d43be1642502a001de29bc657940ba5ea750	153	True	True	prevalidated_reference_input
nat_2f6b62c5722bcacabd8e	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_2f6b62c5722bcacabd8e	nat_2f6b62c5722bcacabd8e	2f6b62c5722bcacabd8e9a74967ad765236922ec0dc735ad65edb568da95afe3	136	True	True	prevalidated_reference_input
nat_8bf5071aed606f94333c	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_8bf5071aed606f94333c	nat_8bf5071aed606f94333c	8bf5071aed606f94333c40e1154f7bf277018881c63235d9d51a9dbff1df8710	157	True	True	prevalidated_reference_input
nat_1cefe08dae83aa5bd96d	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_1cefe08dae83aa5bd96d	nat_1cefe08dae83aa5bd96d	1cefe08dae83aa5bd96d5c9b9bd24c393c1f652249ff602956f86a2b0c2b46d9	156	True	True	prevalidated_reference_input
nat_d1717d58239a48d6df6a	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_d1717d58239a48d6df6a	nat_d1717d58239a48d6df6a	d1717d58239a48d6df6a814099de9a54fbd7f0234f2930a239e86e408e1361ae	149	True	True	prevalidated_reference_input
nat_55802cc1c7918b91c298	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_55802cc1c7918b91c298	nat_55802cc1c7918b91c298	55802cc1c7918b91c298790d7b83918135c897e3b2e614ea64f0e15ee7124dd9	139	True	True	prevalidated_reference_input
nat_bdb27357528f1d5d6c47	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_bdb27357528f1d5d6c47	nat_bdb27357528f1d5d6c47	bdb27357528f1d5d6c478d788d5eca2708cf02769b8c548319a44df8931d36fb	155	True	True	prevalidated_reference_input
nat_47270a133b8b28fe68b5	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_47270a133b8b28fe68b5	nat_47270a133b8b28fe68b5	47270a133b8b28fe68b5ad327d6e02e4d7036304777930e0726d7dfb216ce637	147	True	True	prevalidated_reference_input
nat_57c2b381c8bb4035d01c	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_57c2b381c8bb4035d01c	nat_57c2b381c8bb4035d01c	57c2b381c8bb4035d01ccddabe10745199d9a5f91d5e7ed4ff892561b35c7fc7	133	True	True	prevalidated_reference_input
nat_0f515c4258dc68fd3f9c	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_0f515c4258dc68fd3f9c	nat_0f515c4258dc68fd3f9c	0f515c4258dc68fd3f9cedc7bd0ec1d8363965240a977e06e73a05c2f6d73f7a	149	True	True	prevalidated_reference_input
nat_40df730c74b4411daafa	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_40df730c74b4411daafa	nat_40df730c74b4411daafa	40df730c74b4411daafada5d994cd3ff1f924e92d736710a3286ef57e6cbe4a0	136	True	True	prevalidated_reference_input
nat_d57269e318a762146774	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_d57269e318a762146774	nat_d57269e318a762146774	d57269e318a7621467749038a83199c9e2557366487c989d3edf2b762a7e4c75	137	True	True	prevalidated_reference_input
nat_7d62c45eb5711910c788	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_7d62c45eb5711910c788	nat_7d62c45eb5711910c788	7d62c45eb5711910c788fda85d31fc32669666e75e5de15546de735897e3dfc8	136	True	True	prevalidated_reference_input
nat_b44c98ec309ed12410ab	data/processed/gv02_03_v2/member_b_handoff/gvpa_training_eligible.fasta	nat_b44c98ec309ed12410ab	nat_b44c98ec309ed12410ab	b44c98ec309ed12410abbe1e2ebb0d0a4e69c3ea07603df36b7a3d946d68e525	144	True	True	prevalidated_reference_input
