sequence_id	pool	accession	accession_base	model_name	env_start_1based	env_end_1based	bit_score	i_evalue	hmm_start_1based	hmm_end_1based	hmm_length	hmm_span_fraction	reference_sequences_with_accession
vae_candidate_000887	excluded	PF00741.24	PF00741	Gas_vesicle	8	46	60.32612991333008	1.0456234126075778e-17	1	39	39	1.0	346
vae_candidate_000888	excluded	PF00741.24	PF00741	Gas_vesicle	11	45	37.22998809814453	1.7240099683783514e-10	8	39	39	0.8205128205128205	346
vae_candidate_000890	excluded	PF00741.24	PF00741	Gas_vesicle	30	65	34.914100646972656	9.124656274623308e-10	1	29	39	0.7435897435897436	346
vae_candidate_000891	excluded	PF00741.24	PF00741	Gas_vesicle	24	58	40.588233947753906	1.5386618113077187e-11	5	39	39	0.8974358974358975	346
vae_candidate_000894	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	17	55	41.51848602294922	7.878702477699426e-12	1	39	39	1.0	346
vae_candidate_000895	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	52.174617767333984	3.686283932346749e-15	2	39	39	0.9743589743589743	346
vae_candidate_000896	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	12	50	57.69068145751953	6.96481521154276e-17	1	39	39	1.0	346
vae_candidate_000897	excluded	PF00741.24	PF00741	Gas_vesicle	12	46	49.12052917480469	3.318495555366585e-14	1	32	39	0.8205128205128205	346
vae_candidate_000898	excluded	PF00741.24	PF00741	Gas_vesicle	9	26	25.69397735595703	6.939903092592677e-07	1	17	39	0.4358974358974359	346
vae_candidate_000898	excluded	PF00741.24	PF00741	Gas_vesicle	27	58	41.080562591552734	1.0796887364165032e-11	9	39	39	0.7948717948717948	346
vae_candidate_000900	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	8	46	57.701473236083984	6.910943541129337e-17	1	39	39	1.0	346
vae_candidate_000901	excluded	PF00741.24	PF00741	Gas_vesicle	18	57	37.36264419555664	1.5670646861095102e-10	2	39	39	0.9743589743589743	346
vae_candidate_000902	excluded	PF00741.24	PF00741	Gas_vesicle	44	79	45.201087951660156	5.568037642588667e-13	5	39	39	0.8974358974358975	346
vae_candidate_000903	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.89714813232422	1.4237215227964452e-17	1	39	39	1.0	346
vae_candidate_000904	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	59.038352966308594	2.641097389224922e-17	1	39	39	1.0	346
vae_candidate_000905	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	58.468170166015625	3.9806790546269086e-17	1	39	39	1.0	346
vae_candidate_000906	excluded	PF00741.24	PF00741	Gas_vesicle	11	48	43.02598190307617	2.6630972774989662e-12	2	39	39	0.9743589743589743	346
vae_candidate_000908	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	14	52	54.97649002075195	4.909641533168785e-16	1	39	39	1.0	346
vae_candidate_000909	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	13	51	58.71071243286133	3.343233378969171e-17	1	39	39	1.0	346
vae_candidate_000912	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.14235305786133	2.4506771288159943e-17	1	39	39	1.0	346
vae_candidate_000913	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	49	45.356224060058594	4.979946535005833e-13	1	39	39	1.0	346
vae_candidate_000914	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	51	49.21418762207031	3.1022337323122645e-14	1	39	39	1.0	346
vae_candidate_000915	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	53.3936882019043	1.5333783303747133e-15	1	39	39	1.0	346
vae_candidate_000916	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	55.43556213378906	3.5285583121022794e-16	1	39	39	1.0	346
vae_candidate_000919	excluded	PF00741.24	PF00741	Gas_vesicle	13	50	41.32387924194336	9.062877694054283e-12	1	39	39	1.0	346
vae_candidate_000920	excluded	PF00741.24	PF00741	Gas_vesicle	19	47	30.473966598510742	2.2268213700171215e-08	1	28	39	0.717948717948718	346
vae_candidate_000921	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	9	47	52.71014404296875	2.5075270663134267e-15	1	39	39	1.0	346
vae_candidate_000922	excluded	PF00741.24	PF00741	Gas_vesicle	16	54	55.068904876708984	4.593795538144547e-16	1	39	39	1.0	346
vae_candidate_000926	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	57.90715789794922	5.960247179833391e-17	1	39	39	1.0	346
vae_candidate_000927	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	58.79076385498047	3.1561086193645765e-17	1	39	39	1.0	346
vae_candidate_000928	excluded	PF00741.24	PF00741	Gas_vesicle	21	55	39.39561462402344	3.6292517891607265e-11	7	39	39	0.8461538461538461	346
vae_candidate_000929	excluded	PF00741.24	PF00741	Gas_vesicle	14	52	46.648101806640625	1.9657764632297423e-13	1	39	39	1.0	346
vae_candidate_000932	excluded	PF00741.24	PF00741	Gas_vesicle	22	49	29.018831253051758	6.344410050546629e-08	5	28	39	0.6153846153846154	346
vae_candidate_000934	excluded	PF00741.24	PF00741	Gas_vesicle	10	48	55.57273864746094	3.196920926027848e-16	1	39	39	1.0	346
vae_candidate_000936	excluded	PF00741.24	PF00741	Gas_vesicle	53	84	40.8015251159668	1.319754625332327e-11	9	39	39	0.7948717948717948	346
vae_candidate_000938	excluded	PF00741.24	PF00741	Gas_vesicle	25	61	49.54170227050781	2.450933763458071e-14	1	33	39	0.8461538461538461	346
vae_candidate_000939	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	60.872135162353516	7.059234978848702e-18	1	39	39	1.0	346
vae_candidate_000940	excluded	PF00741.24	PF00741	Gas_vesicle	12	38	37.651039123535156	1.2734099878362244e-10	1	27	39	0.6923076923076923	346
vae_candidate_000940	excluded	PF00741.24	PF00741	Gas_vesicle	38	62	26.848594665527344	3.0238099092388295e-07	15	39	39	0.6410256410256411	346
vae_candidate_000941	excluded	PF00741.24	PF00741	Gas_vesicle	16	54	59.4178581237793	2.0099964742071354e-17	1	39	39	1.0	346
vae_candidate_000942	excluded	PF00741.24	PF00741	Gas_vesicle	8	34	38.32295608520508	7.852451303561562e-11	1	26	39	0.6666666666666666	346
vae_candidate_000943	excluded	PF00741.24	PF00741	Gas_vesicle	7	44	45.307987213134766	5.155821836188822e-13	1	30	39	0.7692307692307693	346
vae_candidate_000944	excluded	PF00741.24	PF00741	Gas_vesicle	17	45	35.16852951049805	7.59821674740493e-10	2	28	39	0.6923076923076923	346
vae_candidate_000945	excluded	PF00741.24	PF00741	Gas_vesicle	38	72	46.339698791503906	2.454172023398108e-13	7	39	39	0.8461538461538461	346
vae_candidate_000946	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	9	47	57.79043960571289	6.482414803449754e-17	1	39	39	1.0	346
vae_candidate_000947	excluded	PF00741.24	PF00741	Gas_vesicle	20	61	33.705406188964844	2.177276841718528e-09	2	38	39	0.9487179487179487	346
vae_candidate_000948	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.61345291137695	1.746124239782287e-17	1	39	39	1.0	346
vae_candidate_000951	excluded	PF00741.24	PF00741	Gas_vesicle	50	88	58.897735595703125	2.9223015714246487e-17	1	39	39	1.0	346
vae_candidate_000952	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	8	45	39.60041046142578	3.1320001091714564e-11	3	39	39	0.9487179487179487	346
vae_candidate_000954	excluded	PF00741.24	PF00741	Gas_vesicle	20	54	33.83289337158203	1.9864425320609134e-09	6	33	39	0.717948717948718	346
vae_candidate_000955	excluded	PF00741.24	PF00741	Gas_vesicle	12	51	30.303943634033203	2.5166032932760525e-08	1	35	39	0.8974358974358975	346
vae_candidate_000957	excluded	PF00741.24	PF00741	Gas_vesicle	10	48	42.09468460083008	5.204776933936355e-12	1	39	39	1.0	346
vae_candidate_000958	excluded	PF00741.24	PF00741	Gas_vesicle	8	41	49.51622772216797	2.4962722678191108e-14	1	32	39	0.8205128205128205	346
vae_candidate_000959	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	62.33885192871094	2.457156231645388e-18	1	39	39	1.0	346
vae_candidate_000960	excluded	PF00741.24	PF00741	Gas_vesicle	13	52	42.37788009643555	4.245298051818188e-12	4	39	39	0.9230769230769231	346
vae_candidate_000962	excluded	PF00741.24	PF00741	Gas_vesicle	11	37	30.748628616333008	1.82750265679364e-08	1	23	39	0.5897435897435898	346
vae_candidate_000963	excluded	PF00741.24	PF00741	Gas_vesicle	77	116	33.6850700378418	2.2093695596007996e-09	1	39	39	1.0	346
vae_candidate_000965	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	19	57	59.26304626464844	2.2468364230321665e-17	1	39	39	1.0	346
vae_candidate_000966	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	10	51	42.31552505493164	4.440103679933586e-12	1	39	39	1.0	346
vae_candidate_000967	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.164573669433594	2.411806837361581e-17	1	39	39	1.0	346
vae_candidate_000968	excluded	PF00741.24	PF00741	Gas_vesicle	16	52	31.894081115722656	8.015358456073322e-09	1	32	39	0.8205128205128205	346
vae_candidate_000970	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	58.86788558959961	2.9857446830158395e-17	1	39	39	1.0	346
vae_candidate_000971	excluded	PF00741.24	PF00741	Gas_vesicle	25	68	31.611570358276367	9.822067507932841e-09	1	25	39	0.6410256410256411	346
vae_candidate_000973	excluded	PF00741.24	PF00741	Gas_vesicle	20	57	31.79236602783203	8.623970086160844e-09	6	39	39	0.8717948717948718	346
vae_candidate_000973	excluded	PF00741.24	PF00741	Gas_vesicle	59	96	28.981481552124023	6.51722045201788e-08	11	39	39	0.7435897435897436	346
vae_candidate_000974	excluded	PF00741.24	PF00741	Gas_vesicle	10	48	55.5885009765625	3.1608684802516783e-16	1	39	39	1.0	346
vae_candidate_000975	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	57.823917388916016	6.32813245701843e-17	1	39	39	1.0	346
vae_candidate_000979	excluded	PF00741.24	PF00741	Gas_vesicle	12	39	38.695255279541016	6.007141700601562e-11	1	24	39	0.6153846153846154	346
vae_candidate_000981	excluded	PF00741.24	PF00741	Gas_vesicle	18	56	61.581050872802734	4.2387044698761304e-18	1	39	39	1.0	346
vae_candidate_000983	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	60.78945541381836	7.491929811771981e-18	1	39	39	1.0	346
vae_candidate_000984	excluded	PF00741.24	PF00741	Gas_vesicle	13	29	26.681161880493164	3.410943122517679e-07	1	17	39	0.4358974358974359	346
vae_candidate_000984	excluded	PF00741.24	PF00741	Gas_vesicle	27	57	39.15152359008789	4.3260499868309026e-11	9	39	39	0.7948717948717948	346
vae_candidate_000987	excluded	PF00741.24	PF00741	Gas_vesicle	17	50	43.744895935058594	1.5875895040766363e-12	1	28	39	0.717948717948718	346
vae_candidate_000994	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	56.7883415222168	1.3331407020955774e-16	1	39	39	1.0	346
vae_candidate_000995	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	55.612491607666016	3.1067746161766654e-16	1	39	39	1.0	346
vae_candidate_000996	excluded	PF00741.24	PF00741	Gas_vesicle	16	43	33.51858901977539	2.4905252332366243e-09	1	25	39	0.6410256410256411	346
vae_candidate_000997	excluded	PF00741.24	PF00741	Gas_vesicle	14	42	34.80647659301758	9.859326762313586e-10	1	28	39	0.717948717948718	346
vae_candidate_000999	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	51.534576416015625	5.84239854282482e-15	1	39	39	1.0	346
vae_candidate_001000	excluded	PF00741.24	PF00741	Gas_vesicle	8	46	51.64427185058594	5.398997919092634e-15	1	32	39	0.8205128205128205	346
